student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout
208901,Female,BIO,nan,nan,N,19.0,6.218173969008492,78.10084004337088,11288,2.0,11.7,29,4,6,No,0
216494,NA,ME,N,None,Y,17.0,4.847440210894054,80.79872223904847,96684,2.0,20.5,31,3,0,,0
211795,Other,ARTS,,NA,-,17.0,5.33510946186798,,53456,2.0,8.2,5,2,9,No,0
200985,Male,nan,,Secondary,No,26.0,5.671841507151356,56.71787999282029,48759,4.0,14.4,57,0,7,Yes,1
211268,NA,ME,No,Secondary,Y,24.0,5.145098930132141,79.73667249653786,37109,,9.0,32,0,0,N,0
207982,Female,BIO,nan,Graduate,-,26.0,5.25810641671989,99.63952021418834,-14604,5.0,24.9,55,2,2,No,0
206169,Other,nan,Yes,Primary,Yes,23.0,6.887698025133368,93.23487802328981,65232,5.0,11.5,37,2,2,,0
206049,Other,nan,Yes,Postgraduate,Yes,25.0,6.8980327439718,78.13452823279331,22694,5.0,12.6,27,1,7,Yes,0
207384,NA,ECE,No,Secondary,No,20.0,4.832394168493849,56.286415136401914,66478,2.0,5.2,24,4,1,Y,0
218340,M,COMMERCE,N,nan,No,23.0,5.444302154805092,88.27070312911181,47577,2.0,18.6,53,3,4,No,0
219726,Male,ME,nan,Graduate,No,20.0,4.746156298686893,74.43380057962328,22409,5.0,14.8,50,3,2,No,0
214905,NA,nan,No,Graduate,No,17.0,4.563933400429625,68.15402101319526,-15662,4.0,9.0,25,0,3,Yes,1
218116,Female,ECE,No,NA,-,25.0,6.3633318826233705,61.22135996989723,60849,5.0,15.5,20,0,4,No,0
216068,Other,CIVIL,No,NA,No,22.0,5.239043997608356,63.04578685925132,33799,5.0,8.9,34,1,2,Yes,0
212293,Male,nan,Yes,Primary,N,21.0,5.568801991591354,67.55260743477876,56214,2.0,6.4,46,3,7,Yes,1
216652,M,COMMERCE,Y,None,nan,18.0,5.253406718820621,,27014,5.0,8.5,1,0,7,NA,1
210914,Female,nan,N,,No,24.0,6.252161930132232,82.76762205494981,32713,5.0,15.3,1,0,7,No,0
219981,Other,nan,,Graduate,No,24.0,5.718858736219765,77.17447023479187,62537,,18.5,26,2,0,Yes,0
209460,FEMALE,ME,nan,None,Y,26.0,,73.96183049675253,41943,4.0,14.1,44,3,3,No,0
202462,Male,CIVIL,No,Postgraduate,No,23.0,4.27363541292308,64.99242502927677,67181,6.0,22.9,30,1,4,No,1
217445,Other,CS,nan,Secondary,-,20.0,5.439551959598088,77.06884441699182,71266,3.0,8.5,33,3,6,Yes,0
200268,Male,COMMERCE,Yes,Primary,N,17.0,6.135853101232874,76.46172498110828,40812,2.0,14.7,28,1,5,Yes,0
207962,NA,,No,NA,nan,16.0,6.925915760128922,69.28088276633935,64725,5.0,16.4,25,4,7,No,1
203580,Other,ME,nan,Primary,-,18.0,4.633654090691294,64.41087305911444,68892,3.0,18.6,32,4,5,No,0
216181,NA,ME,N,Secondary,No,25.0,6.617666705156138,94.5994868715955,26958,2.0,8.6,35,1,8,No,0
212942,NA,ARTS,nan,nan,No,16.0,5.781216604312272,,24837,2.0,9.4,48,2,8,No,0
211708,,COMMERCE,Y,Secondary,-,16.0,4.709252160799888,72.51400974068072,59517,3.0,12.5,48,3,3,Yes,0
200071,FEMALE,CIVIL,nan,None,Y,21.0,4.599858582018328,80.87135302026101,29052,2.0,17.2,37,2,0,Y,0
209454,M,CS,Yes,Postgraduate,Yes,24.0,5.087631993424102,70.46888941079294,64151,4.0,10.2,36,4,1,No,0
218626,FEMALE,COMMERCE,Y,Graduate,No,,4.7152089507810615,70.68469956789184,11545,2.0,7.1,41,2,9,No,0
206509,Male,ME,Y,None,nan,26.0,5.099770666319104,87.61470261048564,76292,2.0,21.7,15,2,1,Yes,0
212450,FEMALE,CIVIL,nan,,Y,25.0,6.546313171646595,65.56050861283464,60723,6.0,19.3,2,1,0,No,0
202821,Female,ARTS,Y,Graduate,Yes,21.0,5.110975256475184,76.21819145564994,44017,5.0,5.6,32,0,4,No,1
204524,,ME,Yes,None,-,24.0,6.265998699896443,65.4014468564138,53302,3.0,18.7,4,0,5,Yes,0
200589,Male,CIVIL,N,NA,Yes,18.0,5.957742506027552,70.20823052642837,31475,5.0,13.0,15,3,9,,1
204591,NA,ECE,Y,Graduate,N,24.0,6.890379428556651,76.50527613356081,57868,3.0,20.0,23,4,1,No,0
213136,NA,nan,N,,-,21.0,4.267025663945379,93.17728089989909,-1668,4.0,13.3,40,1,2,,0
216757,Female,nan,,Postgraduate,,17.0,6.9246922938755455,48.66856053126868,93888,3.0,5.7,51,3,5,No,1
208848,Female,CIVIL,Yes,None,N,23.0,6.487369258040775,89.11513308115875,19148,3.0,5.3,1,1,7,No,0
206209,Male,CS,nan,None,N,16.0,5.337481202354061,61.2410972592065,47496,5.0,5.1,54,1,4,,0
210841,Female,ME,N,Secondary,Yes,18.0,5.484181413104284,96.04501990221331,62341,4.0,15.2,46,1,9,Yes,0
210229,NA,BIO,N,nan,No,19.0,5.7160992564087065,78.86704398609004,45467,2.0,21.8,15,3,3,NA,0
204624,NA,ME,Nope,Secondary,N,23.0,5.255029955415932,74.85873301859984,49140,5.0,8.3,23,2,2,No,0
205904,FEMALE,BIO,Y,Graduate,N,18.0,5.791557317156265,79.1865476305637,81688,3.0,24.7,50,3,1,NA,0
203758,Other,CIVIL,N,NA,-,25.0,4.762126008854973,63.965867944640934,35660,4.0,11.3,51,2,8,,0
206845,Other,ARTS,nan,Graduate,-,25.0,,57.98352878412352,43822,3.0,22.3,58,2,2,No,0
214343,M,ARTS,Y,,nan,26.0,6.257822758180761,54.36464230425739,40403,2.0,21.1,18,3,9,No,0
216750,Female,BIO,N,nan,-,17.0,4.469745867922444,85.6576382073482,79369,3.0,13.8,1,0,9,No,0
202028,M,ME,N,Graduate,Y,19.0,6.205178717134986,56.86653070601548,46316,3.0,11.8,3,2,0,No,0
210850,M,ARTS,Nope,Graduate,No,17.0,,83.88326327162679,42014,3.0,19.6,3,3,4,N,0
208869,M,ARTS,N,,nan,25.0,4.051207529627703,71.65505811419737,74554,2.0,17.3,1,3,6,No,0
217149,Female,COMMERCE,Nope,Secondary,Y,17.0,4.7646928892682245,86.1827961508716,29236,5.0,14.9,47,0,6,N,0
209424,Other,,Nope,None,,26.0,5.631558790272069,67.91493051563998,13834,2.0,8.8,7,4,9,Yes,1
205454,NA,CIVIL,nan,None,-,21.0,6.480700212123265,85.76034354300839,57658,6.0,11.5,9,3,5,Yes,0
204500,M,ARTS,nan,None,nan,23.0,5.315065165542967,74.94756829049881,69007,4.0,14.9,49,0,6,No,0
201449,FEMALE,ECE,Nope,Primary,nan,21.0,4.770965187450888,66.55400227176258,49195,4.0,6.3,10,3,3,,1
216722,Other,BIO,Nope,Primary,N,26.0,6.3693108913760375,60.262532041511534,441490,3.0,23.2,14,2,1,Yes,1
215849,Male,,nan,Graduate,Yes,19.0,5.571931477804394,74.8144733253188,52411,6.0,20.6,55,0,8,No,1
211454,Female,CS,No,Postgraduate,Yes,21.0,4.401787403903395,61.654565333596196,17968,4.0,12.4,21,2,4,No,1
213048,M,ME,No,Secondary,Yes,16.0,5.2354165597546105,85.80647324026584,55677,2.0,16.7,52,2,8,Yes,0
203904,Female,BIO,nan,None,Y,17.0,6.60565848588648,65.68568020395088,67707,4.0,,59,0,2,No,1
202432,FEMALE,ARTS,nan,Primary,Yes,24.0,,78.61415064706674,36216,5.0,12.6,49,4,9,No,0
217639,Female,ME,Y,Primary,,26.0,6.8968241437181526,80.59126926748941,55091,2.0,,57,1,9,Yes,0
209828,FEMALE,BIO,Nope,NA,Yes,19.0,6.132784176391292,85.72007850463194,69871,6.0,14.9,8,2,9,Yes,1
204647,NA,COMMERCE,Y,NA,nan,20.0,5.814197907402415,72.71942989485488,37926,2.0,12.9,12,3,1,Y,0
208469,NA,CS,N,Postgraduate,nan,18.0,5.305561645966867,84.80140666587184,58204,2.0,23.0,59,4,7,No,0
216600,NA,COMMERCE,N,Primary,-,26.0,6.332355634750188,95.23978397153859,33663,,,7,0,1,No,0
200896,NA,CS,Nope,Primary,nan,21.0,6.976470852651679,63.64383583505344,35466,4.0,12.8,44,3,4,nan,0
209803,NA,COMMERCE,N,Primary,Yes,20.0,4.277331238197213,83.50383039765283,68653,4.0,,29,3,9,Yes,0
207000,NA,ME,N,None,,16.0,5.590581846203605,,34604,3.0,5.2,6,2,6,No,0
201587,FEMALE,CS,Yes,NA,Yes,24.0,4.30478703466175,94.72673671806544,65344,5.0,6.7,25,1,7,nan,0
206686,Male,COMMERCE,Nope,Primary,-,19.0,,77.30577246362365,57742,6.0,24.3,15,4,6,Y,1
213558,Female,CS,Yes,Graduate,Y,,5.4778611872644465,77.81679918106256,24158,6.0,24.6,51,4,4,Yes,1
212961,Female,ME,Yes,nan,-,16.0,6.257544034872112,77.4415603914803,32164,6.0,19.3,45,4,9,No,0
215854,Female,CIVIL,nan,Secondary,N,20.0,5.028264603117677,58.33433160986961,45620,2.0,21.9,4,3,5,nan,1
201719,Male,nan,N,nan,-,25.0,6.008239948020295,92.88715211290057,46622,4.0,22.1,48,4,4,No,1
206100,FEMALE,CIVIL,Nope,Postgraduate,nan,23.0,5.051976577596597,59.7614093149441,46499,6.0,5.8,32,1,5,No,1
215033,,BIO,nan,None,nan,19.0,6.153473590951577,77.87949782910995,41417,6.0,,41,0,2,nan,0
203806,Other,CS,nan,NA,Yes,26.0,6.994602766453273,71.27696547739605,60731,3.0,13.7,21,0,9,No,0
208806,M,ARTS,Nope,Primary,N,26.0,6.40352120366407,67.81882914845741,44922,3.0,24.1,34,4,3,Y,1
202504,M,COMMERCE,No,Primary,Y,17.0,5.3814877136306345,71.08374716710323,54225,3.0,17.7,35,0,6,No,0
212893,Other,CIVIL,Nope,Secondary,No,20.0,5.095692849474937,93.52710152286673,59034,2.0,6.5,19,1,3,N,0
203961,Female,COMMERCE,Yes,None,nan,,4.397668048853494,78.13713412331833,1091,2.0,22.5,26,3,7,No,1
208923,Male,CS,No,nan,No,23.0,5.523287647354492,75.92330327261953,42102,6.0,22.6,35,1,3,No,1
217852,NA,nan,N,Postgraduate,N,16.0,5.236861767405012,64.24838226145194,35053,3.0,,11,4,1,,1
207036,Male,ARTS,nan,,No,25.0,5.171150371974814,89.7182394629362,76383,3.0,9.9,25,2,9,No,0
213756,Male,ME,Y,Primary,No,18.0,6.9800659243529966,66.60994122935193,36292,6.0,13.0,35,2,2,Yes,0
213247,NA,CIVIL,No,Postgraduate,nan,18.0,4.33295033207437,53.257569718155494,55451,5.0,11.3,49,3,6,No,1
206078,FEMALE,CS,No,NA,,22.0,5.192891080071094,72.57680585159736,42133,3.0,15.6,2,4,5,No,0
214279,Female,CIVIL,nan,Graduate,N,20.0,6.329215849709953,82.36629432733793,88959,2.0,19.6,16,1,8,No,0
200890,Female,ECE,Y,Graduate,-,24.0,6.880046295358025,75.55245036483365,36325,6.0,7.3,29,3,5,NA,1
210956,M,,Nope,Graduate,-,22.0,5.095755530043942,77.57244281044593,36003,4.0,9.1,30,1,2,No,0
219590,NA,CIVIL,N,Secondary,No,25.0,5.928785074359707,78.01178868251827,26477,5.0,10.3,43,3,4,Yes,0
204006,NA,CS,nan,nan,Yes,26.0,6.138460434342729,81.14508446337445,78891,2.0,19.3,35,0,6,No,0
204939,Male,COMMERCE,N,Graduate,Y,22.0,6.760839979674889,78.20032864667348,70584,4.0,17.8,46,1,4,Y,0
218418,Female,BIO,Y,NA,Yes,20.0,4.311689681979436,71.05410726802248,67489,6.0,6.6,45,1,9,Yes,1
216634,NA,ME,nan,Primary,-,26.0,,91.98564357759962,67187,3.0,18.7,52,4,8,Y,0
205898,Male,ARTS,No,nan,Y,24.0,4.496023819315231,60.141740463669024,48896,,13.8,41,2,3,Yes,0
214365,M,BIO,Nope,nan,,20.0,6.3971921850272455,92.2949877267601,48760,3.0,18.4,52,1,0,Yes,0
217932,Male,,No,Primary,Yes,16.0,5.991074790937736,76.93071134037496,35828,2.0,13.1,12,1,2,No,0
214011,NA,ARTS,No,,Yes,17.0,4.290609504273059,88.81909602783274,74864,,18.8,13,4,7,No,0
211460,NA,BIO,No,Primary,Yes,25.0,5.167003065880692,71.32817808755136,37071,6.0,13.9,19,1,0,No,1
213157,Female,nan,Nope,Postgraduate,,21.0,5.803706870567201,69.72855147035376,23189,2.0,22.8,5,0,7,No,0
201260,Other,CIVIL,Nope,nan,-,16.0,5.981183063151844,82.70879027812481,41054,,17.5,32,0,9,Yes,0
214391,Male,CS,No,Primary,Yes,17.0,6.89920113215331,72.23842047288578,16082,4.0,12.7,58,1,6,No,0
200310,NA,nan,Yes,NA,Yes,20.0,6.272064856995563,91.79269847335654,80653,6.0,10.1,43,3,3,No,0
201716,NA,nan,N,Postgraduate,No,23.0,4.835838135826735,63.213268497243064,33317,2.0,12.9,13,0,0,No,1
202052,NA,CS,Yes,None,No,22.0,6.152373352142506,91.16372123378106,55765,6.0,15.2,59,1,5,No,0
204668,Male,CS,,None,Y,26.0,6.5122575434183325,100.0,51987,2.0,14.4,27,3,6,Yes,0
204298,Other,CIVIL,No,None,Y,17.0,6.277791178322379,67.73946879820045,38338,4.0,13.1,2,0,1,No,1
203783,M,ARTS,Yes,Primary,Y,25.0,4.173393014661363,53.1636228305181,66005,3.0,14.8,27,3,7,Yes,0
201008,NA,nan,No,nan,Y,23.0,4.601475648533079,61.721852491842924,69367,6.0,16.8,0,1,1,No,0
207347,Female,CS,,Secondary,Yes,18.0,5.085707245888092,76.70556182355367,81490,2.0,16.6,3,2,5,Yes,0
210377,M,ARTS,No,Postgraduate,Yes,24.0,6.783016380723428,79.83545464833502,37971,4.0,12.8,15,0,9,Yes,0
218002,NA,CIVIL,nan,,nan,25.0,6.356883803199935,83.08864802012799,68129,2.0,,34,3,6,Yes,0
209878,Male,BIO,Nope,None,No,22.0,4.578803971416321,69.5316084838882,51313,3.0,24.4,50,2,0,Yes,1
213159,FEMALE,ECE,nan,Postgraduate,Yes,24.0,5.40156550473809,76.39154079565542,40931,2.0,10.6,53,2,6,No,0
202773,Other,ME,Yes,Postgraduate,-,18.0,6.764133772768176,72.21208365018673,49836,4.0,8.1,2,3,3,NA,1
213026,Male,CIVIL,Nope,Graduate,-,23.0,6.294555341655155,66.89759209239497,42424,4.0,,17,4,3,No,0
212948,M,COMMERCE,Yes,NA,N,17.0,5.0878051142722835,65.57939409843978,27051,3.0,11.2,42,3,5,Yes,1
201987,NA,nan,nan,None,N,25.0,6.878796278962585,74.1153804808761,49002,2.0,24.7,5,2,6,,1
217571,Female,COMMERCE,nan,Graduate,Y,,5.023980919450895,58.70246205565044,45067,4.0,,48,0,8,Yes,0
207279,Other,ECE,N,NA,nan,,5.792509100380396,78.51465504068199,62217,3.0,14.9,37,1,8,No,0
202672,NA,CS,nan,NA,,25.0,4.34709662513057,100.0,15591,5.0,19.6,11,2,2,Yes,0
216260,FEMALE,BIO,No,Secondary,No,21.0,6.3115786217599155,89.00584301083306,43896,2.0,7.9,39,1,4,No,0
209175,Female,ME,No,None,nan,22.0,5.967497089844588,74.13021685473345,37031,2.0,6.1,20,2,0,No,0
200249,NA,CS,Yes,NA,Yes,17.0,6.563315080959485,62.04355112842934,48776,,11.8,7,1,6,No,0
208185,FEMALE,ME,No,Graduate,-,,4.505624569631523,81.48733851182064,34967,2.0,7.6,54,2,0,Yes,0
205884,,COMMERCE,Yes,NA,nan,19.0,5.188779253190281,87.38242275796019,84495,3.0,17.0,59,0,9,Yes,0
218196,M,BIO,Nope,Primary,-,25.0,5.424940843027334,81.06966736664887,62997,5.0,17.6,24,2,6,No,0
217998,Male,BIO,Nope,,nan,23.0,4.708540744467308,88.55193781603394,478,4.0,18.5,29,2,4,No,0
206589,M,BIO,Yes,nan,-,22.0,,89.39761813121319,82044,4.0,5.4,51,0,8,No,0
213780,M,CS,Y,NA,Yes,25.0,6.996971470756195,52.41244640326554,54071,3.0,15.3,21,1,8,NA,1
216472,Other,CIVIL,N,Graduate,nan,24.0,5.699944404011963,80.81416906539641,31317,5.0,17.7,34,0,3,No,0
200627,Other,,nan,Postgraduate,nan,,5.83044373239085,79.66419978519747,57145,6.0,22.7,16,3,8,No,1
219217,Female,ME,Nope,nan,nan,16.0,5.933143104559491,78.2393191780405,60727,6.0,7.6,24,3,0,No,1
213272,NA,ME,Yes,nan,Y,16.0,5.119143622417917,79.76711716857427,51445,5.0,16.4,47,4,4,No,1
204765,Female,,N,Secondary,-,25.0,5.647862590870744,100.0,38256,3.0,20.1,29,2,8,No,0
218980,Female,COMMERCE,,None,Y,19.0,5.3540106596719355,72.68912146760917,50035,2.0,9.6,52,0,9,Yes,0
218484,M,ARTS,nan,Primary,Y,21.0,5.015103380736865,68.54078684503266,270,5.0,23.2,27,3,1,No,0
217236,,COMMERCE,Yes,Primary,Y,17.0,4.357754954844715,83.76392443450813,58736,4.0,23.9,36,3,1,Yes,0
213782,NA,COMMERCE,Nope,NA,Yes,19.0,5.950476823217869,84.28993760791167,78980,2.0,23.9,53,3,2,No,0
212427,Other,nan,Y,None,N,21.0,5.266849384710788,52.599951236033085,17072,3.0,17.7,28,4,1,NA,0
206995,NA,CIVIL,Yes,Primary,N,21.0,5.657897116944973,51.281469575813574,59225,5.0,12.7,45,0,6,Yes,1
217468,Other,CIVIL,Nope,Postgraduate,N,17.0,4.864389096055681,74.87449479121653,55509,2.0,,30,4,3,Yes,0
206305,Other,COMMERCE,No,Postgraduate,,24.0,6.953174339309931,70.34414201135465,63780,5.0,19.3,58,4,9,No,1
219148,Other,BIO,Yes,nan,No,18.0,6.184614800782333,76.06993248692623,73680,4.0,15.7,10,1,6,No,1
216936,NA,CS,Nope,nan,nan,17.0,5.632161622291296,99.71141872293492,64487,2.0,21.6,16,3,3,No,0
217498,Other,BIO,No,Primary,nan,25.0,4.154973639690281,54.28243015528659,27262,6.0,14.8,14,1,0,Yes,1
212392,FEMALE,nan,nan,NA,nan,25.0,6.634592906469168,80.12926814977207,56651,4.0,7.9,55,3,8,No,0
215472,FEMALE,ARTS,N,NA,Yes,21.0,4.890329258032261,58.08094201525382,38094,4.0,7.1,46,4,4,,1
210703,Other,COMMERCE,nan,Graduate,No,21.0,5.743491262895425,90.89391153890398,71864,2.0,,39,2,1,No,1
209220,Other,ARTS,Y,None,No,17.0,6.927075960769628,78.60958454919061,33803,2.0,20.9,39,3,4,nan,0
204247,Other,CIVIL,Yes,Primary,nan,23.0,4.664755596832238,83.38933671313829,28041,4.0,14.6,33,0,5,Yes,0
206687,Female,COMMERCE,,Postgraduate,No,19.0,5.558523657461253,80.90984673822027,80234,5.0,22.1,3,2,1,No,1
211273,FEMALE,ECE,nan,Primary,-,24.0,6.583732143588508,55.80260135835937,46890,6.0,19.4,22,1,4,Y,0
209107,Female,COMMERCE,Nope,Primary,Yes,20.0,6.160645696941235,58.69048566212395,38930,2.0,20.8,2,4,9,Yes,0
209497,M,BIO,Y,Secondary,Y,21.0,4.499523816643701,61.70850623148014,33155,4.0,15.6,57,4,8,No,0
211241,FEMALE,nan,No,Postgraduate,Y,19.0,6.0653528120582205,82.06732931792513,56547,4.0,23.0,13,1,0,NA,0
201273,NA,nan,No,Postgraduate,N,19.0,6.852721716178297,75.98853064246426,38963,6.0,10.0,42,1,9,Yes,0
205698,Other,nan,nan,NA,N,22.0,4.582921378885201,70.58142557268572,45772,2.0,5.7,57,0,1,Yes,0
207678,Female,BIO,Yes,nan,Yes,18.0,6.702338743011398,77.61504649976169,18866,4.0,23.7,53,0,4,No,1
210988,NA,ARTS,Nope,None,-,26.0,,74.9591772978774,34586,2.0,6.9,40,0,4,No,0
209590,Female,ME,No,None,nan,18.0,,91.83051961492654,29720,4.0,10.4,2,2,6,No,0
203358,FEMALE,nan,Y,,N,20.0,5.686576034603352,79.18278389564968,66554,3.0,9.3,22,4,3,No,0
216601,NA,nan,No,Primary,Yes,20.0,6.937068924654169,57.262859575678235,76544,5.0,6.2,8,1,3,NA,0
217416,FEMALE,COMMERCE,Yes,,N,23.0,6.440674220065876,72.84084740656307,60657,4.0,,10,4,8,Yes,0
215235,Other,BIO,N,nan,No,19.0,5.881720187195953,,47284,6.0,19.7,34,0,6,,1
206513,Female,,Y,,Y,19.0,,65.43615262306709,71073,6.0,22.4,33,2,4,N,1
216079,NA,COMMERCE,N,Graduate,N,18.0,,58.27950665493535,35504,2.0,14.4,6,3,9,nan,0
204567,Other,CIVIL,N,Postgraduate,No,20.0,6.73728313919242,66.73659372963341,49223,3.0,,42,0,0,,0
213255,NA,ECE,No,None,nan,23.0,5.599804095853463,64.05579797199672,35737,5.0,19.4,38,1,2,No,0
210848,Male,ARTS,Nope,nan,nan,23.0,6.968318254732008,67.88864562214935,56026,3.0,18.2,36,0,9,No,0
217881,Female,nan,Nope,None,No,17.0,4.002295050239568,79.64739251881915,36792,2.0,20.4,42,1,4,No,1
201961,M,ECE,Yes,Secondary,Yes,18.0,6.1582287665992625,80.9044199452825,42163,3.0,21.6,30,4,1,No,0
204992,NA,CIVIL,No,None,nan,20.0,5.436597624069648,69.10967683891839,83032,2.0,12.6,39,1,1,,0
204891,FEMALE,CS,,None,N,25.0,6.540519800507201,93.90426440442883,62199,2.0,,12,2,6,N,0
214330,M,CS,Y,None,,17.0,5.474015397977945,81.40791631958227,29613,5.0,10.3,24,2,0,N,1
206226,NA,CIVIL,Yes,Graduate,No,26.0,5.424912859140576,73.74712381829693,32380,4.0,7.7,31,4,6,No,0
217398,,,nan,None,N,23.0,5.375830763946801,72.6961954266212,35767,4.0,9.3,52,2,7,N,0
201251,Other,ECE,N,nan,Y,22.0,4.1297228685858585,71.95315156641769,60197,,,16,3,7,N,0
203176,M,BIO,nan,Primary,Yes,17.0,5.9588527149753965,84.17297523736839,66169,,,15,4,3,No,0
203359,FEMALE,COMMERCE,Nope,Postgraduate,-,23.0,5.398885222077386,73.5684645888771,63569,6.0,13.0,11,4,0,Yes,1
200307,,,Y,Primary,No,25.0,6.3160396679403705,94.77145340451132,72098,3.0,9.6,18,2,9,No,0
218621,NA,ECE,Nope,None,-,20.0,4.211283262478923,92.9603222616498,83622,3.0,,9,1,7,,0
217591,M,ECE,No,None,Yes,20.0,5.071334317581488,47.268116556124596,43659,3.0,6.9,7,0,6,Yes,1
212580,FEMALE,ME,No,Primary,Y,25.0,5.95525533625908,87.07730053248832,37408,,17.6,15,1,1,N,0
219493,Male,nan,Nope,NA,N,19.0,5.974252709548255,85.22994747293559,38557,5.0,21.0,18,1,7,,0
217980,NA,BIO,N,NA,-,17.0,6.4786153417122865,77.59905846308595,52119,5.0,13.5,42,4,9,Yes,1
212225,Female,BIO,Yes,NA,Yes,16.0,4.796480015328126,84.17130941079405,56421,5.0,7.5,6,3,1,N,0
201051,NA,ARTS,Y,None,Yes,19.0,,53.17677815566456,30739,4.0,22.1,21,0,8,No,0
214519,Female,CIVIL,N,NA,N,26.0,4.343222706142106,84.31204713617583,64771,2.0,19.3,34,3,1,No,0
211410,NA,nan,Y,Secondary,Yes,23.0,6.828522776565512,73.36627334768292,67150,2.0,12.1,53,4,2,No,0
209221,Male,nan,No,Secondary,nan,25.0,4.702424367940465,73.2295507222415,33814,4.0,24.8,33,4,5,nan,0
210234,Other,CS,No,Primary,No,24.0,6.266669901332806,60.658539851239766,50112,2.0,22.2,33,0,6,,1
204763,Female,CIVIL,,Postgraduate,No,,4.038709885094385,83.20101138579373,28316,4.0,5.8,1,3,1,No,0
209062,FEMALE,ARTS,nan,NA,Y,,5.008461315436678,57.35382760681591,60789,,10.6,4,2,1,Yes,0
201874,M,ECE,Yes,nan,No,23.0,6.593726159179812,66.6384242858244,40093,6.0,14.2,8,0,7,No,0
216783,M,COMMERCE,N,Primary,-,22.0,6.215674422972202,72.1878333642668,71979,2.0,18.2,50,0,6,Yes,0
213682,M,ME,,Graduate,N,16.0,4.393458691371514,60.31052915844517,89380,4.0,11.6,54,0,2,Yes,0
219867,Other,ARTS,Y,NA,Yes,25.0,6.41675416550639,85.4614968007102,21524,6.0,6.6,48,2,3,Yes,0
205831,M,ECE,,None,N,18.0,5.897652677538529,59.10407776737483,69421,3.0,20.0,14,0,9,No,0
218614,,ME,Nope,Primary,N,26.0,5.761697567173619,72.58946273522628,44298,6.0,7.5,24,0,7,nan,0
200191,M,COMMERCE,N,Secondary,No,22.0,6.314752328621557,72.64657461470637,51302,6.0,,43,0,8,No,1
212901,NA,CS,,NA,No,22.0,6.333805819690147,95.3151798082059,48247,6.0,,47,1,3,Yes,0
213233,Female,nan,Yes,Postgraduate,N,21.0,6.587291796836484,82.2677582130728,49176,4.0,20.3,34,3,0,N,0
212629,Male,ME,N,Primary,No,18.0,6.626459343307054,73.05801897474811,64421,6.0,19.3,17,4,7,NA,0
204485,Male,ARTS,Nope,Postgraduate,nan,22.0,6.517682233356299,87.35117294669084,40739,3.0,17.2,4,2,7,No,0
209783,Other,CS,Nope,NA,Y,17.0,6.17701182382944,80.72267470813743,77874,4.0,6.1,47,4,0,No,1
203924,M,COMMERCE,nan,Primary,Y,16.0,6.448606238324262,67.78625258582846,51668,5.0,5.6,11,4,6,No,0
209940,M,CIVIL,No,Primary,nan,20.0,5.680408503078626,100.0,9440,4.0,17.4,57,0,4,No,0
212562,FEMALE,nan,nan,Primary,-,20.0,,76.69752193102403,59841,5.0,21.4,49,4,7,No,0
216924,M,CIVIL,Yes,Secondary,-,20.0,,68.58385857881834,73583,4.0,18.0,8,0,4,No,0
215198,NA,ECE,nan,Graduate,nan,22.0,5.676582553600263,65.2421351710876,13628,2.0,7.8,56,1,0,No,1
216061,NA,ME,Yes,None,N,17.0,6.946192551891408,96.60919226540726,50296,5.0,17.4,28,3,4,Yes,0
203303,M,ME,Yes,NA,Y,24.0,6.798117433876394,90.69965645500315,40068,3.0,6.1,53,0,8,Y,0
215549,Other,nan,Y,nan,-,24.0,6.129597970241889,83.67715413313154,75418,3.0,7.3,31,4,8,No,0
213304,Other,nan,No,nan,-,17.0,4.614464762130224,88.20233049997199,65820,6.0,21.1,57,0,3,No,0
201806,Male,nan,No,Secondary,Y,22.0,5.742290182939136,80.010233440628,37834,5.0,7.9,11,0,6,NA,0
203871,M,ECE,N,None,N,23.0,5.303244886038539,87.13008884752244,53649,5.0,6.6,20,3,6,No,1
203791,NA,nan,nan,Graduate,Yes,21.0,6.504672757277867,74.4541638124065,25840,2.0,,25,4,4,No,0
219359,FEMALE,CIVIL,Yes,Graduate,-,24.0,,79.97095236119102,93477,2.0,17.8,17,0,7,No,0
214154,Male,nan,No,NA,-,22.0,5.021342414072754,80.11064173012693,69297,,17.7,16,1,3,No,0
202786,M,ME,No,Primary,-,26.0,6.696469843137545,81.85615399455172,18279,6.0,18.3,17,3,9,No,1
209259,M,nan,Y,nan,N,21.0,6.576565975172898,62.64065854436741,70585,6.0,12.5,11,0,2,Yes,1
201717,Male,BIO,Y,Graduate,-,26.0,6.015654070697543,80.67402000295776,46061,2.0,22.8,19,1,9,,0
202696,Other,nan,Nope,Graduate,Y,25.0,5.096210800599618,68.62036311472052,36539,4.0,14.3,5,1,1,,0
201848,Other,ARTS,Y,None,-,23.0,5.245772773802071,67.03038584756641,37030,5.0,18.2,47,4,3,No,1
210623,Other,ECE,No,None,-,21.0,5.455644787009355,63.61324540567535,37430,2.0,17.7,33,2,0,No,0
216720,M,BIO,nan,Postgraduate,-,23.0,4.269552649288173,92.72166317176337,56637,3.0,5.1,26,0,6,Yes,0
212852,Male,nan,N,Secondary,-,21.0,6.715043266761747,79.56449768620212,57110,3.0,10.9,1,0,4,No,0
